bs,layer,source,x,probability
32,2,predicted,53,0.03640779116185643
32,2,predicted,54,0.029247528894990615
32,2,predicted,55,0.022774538796843123
32,2,predicted,56,0.01718801307529165
32,2,predicted,57,0.012570516036484711
32,2,predicted,58,0.008907434137751018
32,2,predicted,59,0.0061140566292568884
32,2,predicted,60,0.004064178037792248
32,2,predicted,61,0.0026154995670226236
32,2,predicted,62,0.0016290324277516172
32,2,predicted,63,0.0009815980961443698
32,2,predicted,64,0.0005719821170656338
32,2,predicted,65,0.000322159258525298
32,2,predicted,66,0.0001752952465188342
32,2,predicted,67,9.209339628175731e-05
32,2,predicted,68,4.6683851705215564e-05
32,2,predicted,69,2.2817968623125832e-05
32,2,predicted,70,1.074534250985137e-05
32,2,predicted,71,4.8710545312819546e-06
32,2,predicted,72,2.123604732534474e-06
32,2,predicted,73,8.894444912446928e-07
32,2,predicted,74,3.574853468599078e-07
32,2,predicted,75,1.3770170671752094e-07
32,2,predicted,76,5.076339789660273e-08
32,2,predicted,77,1.7881930790627625e-08
32,2,predicted,78,6.008646655949937e-09
32,2,predicted,79,1.922188642131524e-09
32,2,predicted,80,5.841493264282866e-10
32,2,predicted,81,1.6822249072700265e-10
32,2,predicted,82,4.5774793710093147e-11
32,2,predicted,83,1.1720254313628654e-11
32,2,predicted,84,2.8018560681249203e-12
32,2,predicted,85,6.143676867980338e-13
32,2,predicted,86,1.1485275531284787e-13
32,2,fixed_actual,33,0.004032258064516129
32,2,fixed_actual,35,0.004032258064516129
32,2,fixed_actual,36,0.004032258064516129
32,2,fixed_actual,37,0.008064516129032258
32,2,fixed_actual,38,0.012096774193548387
32,2,fixed_actual,39,0.012096774193548387
32,2,fixed_actual,40,0.04032258064516129
32,2,fixed_actual,41,0.016129032258064516
32,2,fixed_actual,42,0.036290322580645164
32,2,fixed_actual,43,0.056451612903225805
32,2,fixed_actual,44,0.056451612903225805
32,2,fixed_actual,45,0.036290322580645164
32,2,fixed_actual,46,0.05241935483870968
32,2,fixed_actual,47,0.04838709677419355
32,2,fixed_actual,48,0.04838709677419355
32,2,fixed_actual,49,0.05241935483870968
32,2,fixed_actual,50,0.04838709677419355
32,2,fixed_actual,51,0.036290322580645164
32,2,fixed_actual,52,0.04435483870967742
32,2,fixed_actual,53,0.028225806451612902
32,2,fixed_actual,54,0.020161290322580645
32,2,fixed_actual,55,0.03225806451612903
32,2,fixed_actual,56,0.020161290322580645
32,2,fixed_actual,57,0.012096774193548387
32,2,fixed_actual,58,0.008064516129032258
32,2,fixed_actual,59,0.008064516129032258
32,2,fixed_actual,60,0.008064516129032258
32,2,fixed_actual,61,0.008064516129032258
32,2,fixed_actual,62,0.024193548387096774
32,2,fixed_actual,63,0.016129032258064516
32,2,fixed_actual,64,0.03225806451612903
32,2,fixed_actual,65,0.004032258064516129
32,2,fixed_actual,69,0.004032258064516129
32,2,fixed_actual,72,0.004032258064516129
32,2,fixed_actual,73,0.012096774193548387
32,2,fixed_actual,74,0.008064516129032258
32,2,fixed_actual,75,0.012096774193548387
32,2,fixed_actual,76,0.008064516129032258
32,2,fixed_actual,77,0.004032258064516129
32,2,fixed_actual,78,0.004032258064516129
32,2,fixed_actual,80,0.008064516129032258
32,2,fixed_actual,81,0.016129032258064516
32,2,fixed_actual,82,0.012096774193548387
32,2,fixed_actual,83,0.020161290322580645
32,2,fixed_actual,84,0.004032258064516129
32,2,fixed_actual,85,0.004032258064516129
32,2,fixed_actual,86,0.004032258064516129
32,2,fixed_actual,87,0.012096774193548387
32,2,fixed_actual,88,0.004032258064516129
32,2,fixed_actual,90,0.004032258064516129
32,2,fixed_actual,91,0.004032258064516129
32,2,fixed_actual,93,0.008064516129032258
32,2,fixed_actual,94,0.004032258064516129
32,2,cont_sim,33,0.00035
32,2,cont_sim,34,0.0017
32,2,cont_sim,35,0.00485
32,2,cont_sim,36,0.01025
32,2,cont_sim,37,0.0189
32,2,cont_sim,38,0.02665
32,2,cont_sim,39,0.0361
32,2,cont_sim,40,0.0401
32,2,cont_sim,41,0.047
32,2,cont_sim,42,0.05305
32,2,cont_sim,43,0.05915
32,2,cont_sim,44,0.06505
32,2,cont_sim,45,0.0691
32,2,cont_sim,46,0.0698
32,2,cont_sim,47,0.07045
32,2,cont_sim,48,0.06945
32,2,cont_sim,49,0.0633
32,2,cont_sim,50,0.0581
32,2,cont_sim,51,0.0521
32,2,cont_sim,52,0.0439
32,2,cont_sim,53,0.03665
32,2,cont_sim,54,0.0285
32,2,cont_sim,55,0.0213
32,2,cont_sim,56,0.01705
32,2,cont_sim,57,0.0118
32,2,cont_sim,58,0.00955
32,2,cont_sim,59,0.0054
32,2,cont_sim,60,0.00385
32,2,cont_sim,61,0.0029
32,2,cont_sim,62,0.00155
32,2,cont_sim,63,0.0011
32,2,cont_sim,64,0.00055
32,2,cont_sim,65,0.00035
32,2,cont_sim,66,5e-05
32,2,cont_sim,68,5e-05
32,3,predicted,32,3.6784634034320515e-10
32,3,predicted,33,4.0871336214657945e-08
32,3,predicted,34,9.609980102660138e-07
32,3,predicted,35,1.1601545793115882e-05
32,3,predicted,36,7.594184342981575e-05
32,3,predicted,37,0.0002914153792534659
32,3,predicted,38,0.00074057679674624
32,3,predicted,39,0.0014404566113534868
32,3,predicted,40,0.002419574845488227
32,3,predicted,41,0.003773270146165075
32,3,predicted,42,0.005655426044095148
32,3,predicted,43,0.008250932252804107
32,3,predicted,44,0.011738631835638867
32,3,predicted,45,0.01625432798620033
32,3,predicted,46,0.02185830355613279
32,3,predicted,47,0.02850589954405795
32,3,predicted,48,0.03602220709682384
32,3,predicted,49,0.04408727347100578
32,3,predicted,50,0.052240597582917006
32,3,predicted,51,0.05991148960277155
32,3,predicted,52,0.0664762954642236
32,3,predicted,53,0.07133648916197304
32,3,predicted,54,0.07400513329896251
32,3,predicted,55,0.07418505479758086
32,3,predicted,56,0.07182179939790298
32,3,predicted,57,0.06711863341352736
32,3,predicted,58,0.060508827953416236
32,3,predicted,59,0.05259015927048481
32,3,predicted,60,0.044035238601297454
32,3,predicted,61,0.03549640138173602
32,3,predicted,62,0.027524004356709476
32,3,predicted,63,0.020512281095967613
32,3,predicted,64,0.014679083303010076
32,3,predicted,65,0.010077420763974483
32,3,predicted,66,0.006630143946573651
32,3,predicted,67,0.004175915460776096
32,3,predicted,68,0.002515023005750139
32,3,predicted,69,0.0014466865479970266
32,3,predicted,70,0.0007937879619049158
32,3,predicted,71,0.0004149185267617191
32,3,predicted,72,0.00020632712864531255
32,3,predicted,73,9.746968119474673e-05
32,3,predicted,74,4.36783507631594e-05
32,3,predicted,75,1.853921908435037e-05
32,3,predicted,76,7.441728222775859e-06
32,3,predicted,77,2.8205133668334503e-06
32,3,predicted,78,1.0077626713504638e-06
32,3,predicted,79,3.38890707540849e-07
32,3,predicted,80,1.0708349270526403e-07
32,3,predicted,81,3.174200310185726e-08
32,3,predicted,82,8.81215963238096e-09
32,3,predicted,83,2.287465537720856e-09
32,3,predicted,84,5.542820397169896e-10
32,3,predicted,85,1.2515890920136e-10
32,3,predicted,86,2.6276944605147496e-11
32,3,predicted,87,5.097332820834673e-12
32,3,predicted,88,8.911690682419259e-13
32,3,predicted,89,1.1689805767579255e-13
32,3,fixed_actual,35,0.004032258064516129
32,3,fixed_actual,36,0.012096774193548387
32,3,fixed_actual,37,0.012096774193548387
32,3,fixed_actual,38,0.03225806451612903
32,3,fixed_actual,39,0.028225806451612902
32,3,fixed_actual,40,0.04838709677419355
32,3,fixed_actual,41,0.04032258064516129
32,3,fixed_actual,42,0.024193548387096774
32,3,fixed_actual,43,0.056451612903225805
32,3,fixed_actual,44,0.03225806451612903
32,3,fixed_actual,45,0.04435483870967742
32,3,fixed_actual,46,0.04435483870967742
32,3,fixed_actual,47,0.024193548387096774
32,3,fixed_actual,48,0.04838709677419355
32,3,fixed_actual,49,0.06451612903225806
32,3,fixed_actual,50,0.03225806451612903
32,3,fixed_actual,51,0.04032258064516129
32,3,fixed_actual,52,0.028225806451612902
32,3,fixed_actual,53,0.04435483870967742
32,3,fixed_actual,54,0.012096774193548387
32,3,fixed_actual,55,0.008064516129032258
32,3,fixed_actual,57,0.016129032258064516
32,3,fixed_actual,58,0.004032258064516129
32,3,fixed_actual,60,0.004032258064516129
32,3,fixed_actual,61,0.008064516129032258
32,3,fixed_actual,63,0.016129032258064516
32,3,fixed_actual,64,0.06451612903225806
32,3,fixed_actual,65,0.024193548387096774
32,3,fixed_actual,66,0.008064516129032258
32,3,fixed_actual,67,0.004032258064516129
32,3,fixed_actual,68,0.008064516129032258
32,3,fixed_actual,71,0.008064516129032258
32,3,fixed_actual,72,0.004032258064516129
32,3,fixed_actual,73,0.004032258064516129
32,3,fixed_actual,74,0.004032258064516129
32,3,fixed_actual,77,0.004032258064516129
32,3,fixed_actual,78,0.008064516129032258
32,3,fixed_actual,79,0.008064516129032258
32,3,fixed_actual,80,0.004032258064516129
32,3,fixed_actual,81,0.012096774193548387
32,3,fixed_actual,83,0.004032258064516129
32,3,fixed_actual,88,0.008064516129032258
32,3,fixed_actual,90,0.004032258064516129
32,3,fixed_actual,91,0.004032258064516129
32,3,fixed_actual,92,0.004032258064516129
32,3,fixed_actual,93,0.004032258064516129
32,3,fixed_actual,94,0.012096774193548387
32,3,fixed_actual,95,0.004032258064516129
32,3,fixed_actual,96,0.04032258064516129
32,3,fixed_actual,97,0.012096774193548387
32,3,fixed_actual,98,0.008064516129032258
32,3,cont_sim,37,0.0001
32,3,cont_sim,38,0.00075
32,3,cont_sim,39,0.00145
32,3,cont_sim,40,0.00235
32,3,cont_sim,41,0.0034
32,3,cont_sim,42,0.00595
32,3,cont_sim,43,0.00815
32,3,cont_sim,44,0.0114
32,3,cont_sim,45,0.01675
32,3,cont_sim,46,0.02175
32,3,cont_sim,47,0.0288
32,3,cont_sim,48,0.0354
32,3,cont_sim,49,0.0441
32,3,cont_sim,50,0.0534
32,3,cont_sim,51,0.05885
32,3,cont_sim,52,0.06725
32,3,cont_sim,53,0.0696
32,3,cont_sim,54,0.0741
32,3,cont_sim,55,0.0736
32,3,cont_sim,56,0.0721
32,3,cont_sim,57,0.0666
32,3,cont_sim,58,0.0592
32,3,cont_sim,59,0.05305
32,3,cont_sim,60,0.0445
32,3,cont_sim,61,0.03605
32,3,cont_sim,62,0.0275
32,3,cont_sim,63,0.0217
32,3,cont_sim,64,0.0136
32,3,cont_sim,65,0.0103
32,3,cont_sim,66,0.007
32,3,cont_sim,67,0.00485
32,3,cont_sim,68,0.00305
32,3,cont_sim,69,0.0017
32,3,cont_sim,70,0.0008
32,3,cont_sim,71,0.00055
32,3,cont_sim,72,0.00015
32,3,cont_sim,73,0.00015
32,4,predicted,32,1.6341106492624058e-09
32,4,predicted,33,2.1427542488211886e-07
32,4,predicted,34,6.702859868086236e-06
32,4,predicted,35,0.0001132461626683197
32,4,predicted,36,0.0010650648353077582
32,4,predicted,37,0.005829076226036866
32,4,predicted,38,0.020017898170803322
32,4,predicted,39,0.04754623739984688
32,4,predicted,40,0.08523431397946026
32,4,predicted,41,0.12156425185744774
32,4,predicted,42,0.1422176699805664
32,4,predicted,43,0.1408204572256518
32,4,predicted,44,0.12269354255838852
32,4,predicted,45,0.0977711823246225
32,4,predicted,46,0.07322626207251673
32,4,predicted,47,0.052184071280859536
32,4,predicted,48,0.03547113436012615
32,4,predicted,49,0.02296174822872266
32,4,predicted,50,0.014118989196073076
32,4,predicted,51,0.008224723504951053
32,4,predicted,52,0.004528180804047327
32,4,predicted,53,0.0023514633600861014
32,4,predicted,54,0.0011498812618440934
32,4,predicted,55,0.0005288031285607152
32,4,predicted,56,0.0002284513479665801
32,4,predicted,57,9.263202451422202e-05
32,4,predicted,58,3.522547424435228e-05
32,4,predicted,59,1.2553751808650199e-05
32,4,predicted,60,4.1900774322312936e-06
32,4,predicted,61,1.308944767562968e-06
32,4,predicted,62,3.824647758990402e-07
32,4,predicted,63,1.0445966372647188e-07
32,4,predicted,64,2.6650252666852097e-08
32,4,predicted,65,6.3466640773789505e-09
32,4,predicted,66,1.4098152082893681e-09
32,4,predicted,67,2.918836035231927e-10
32,4,predicted,68,5.6255562357164354e-11
32,4,predicted,69,1.0069318446305569e-11
32,4,predicted,70,1.657201402772e-12
32,4,predicted,71,2.3002824258965203e-13
32,4,fixed_actual,36,0.008064516129032258
32,4,fixed_actual,37,0.004032258064516129
32,4,fixed_actual,38,0.028225806451612902
32,4,fixed_actual,39,0.04838709677419355
32,4,fixed_actual,40,0.06048387096774194
32,4,fixed_actual,41,0.0967741935483871
32,4,fixed_actual,42,0.10080645161290322
32,4,fixed_actual,43,0.16129032258064516
32,4,fixed_actual,44,0.07258064516129033
32,4,fixed_actual,45,0.056451612903225805
32,4,fixed_actual,46,0.04838709677419355
32,4,fixed_actual,47,0.03225806451612903
32,4,fixed_actual,48,0.016129032258064516
32,4,fixed_actual,49,0.024193548387096774
32,4,fixed_actual,50,0.012096774193548387
32,4,fixed_actual,51,0.004032258064516129
32,4,fixed_actual,52,0.016129032258064516
32,4,fixed_actual,53,0.012096774193548387
32,4,fixed_actual,54,0.012096774193548387
32,4,fixed_actual,55,0.008064516129032258
32,4,fixed_actual,56,0.012096774193548387
32,4,fixed_actual,57,0.016129032258064516
32,4,fixed_actual,58,0.012096774193548387
32,4,fixed_actual,59,0.012096774193548387
32,4,fixed_actual,60,0.012096774193548387
32,4,fixed_actual,61,0.012096774193548387
32,4,fixed_actual,62,0.012096774193548387
32,4,fixed_actual,63,0.024193548387096774
32,4,fixed_actual,64,0.028225806451612902
32,4,fixed_actual,65,0.004032258064516129
32,4,fixed_actual,84,0.004032258064516129
32,4,fixed_actual,86,0.004032258064516129
32,4,fixed_actual,88,0.008064516129032258
32,4,fixed_actual,89,0.004032258064516129
32,4,fixed_actual,90,0.008064516129032258
32,4,fixed_actual,91,0.004032258064516129
32,4,cont_sim,34,5e-05
32,4,cont_sim,35,5e-05
32,4,cont_sim,36,0.00075
32,4,cont_sim,37,0.00545
32,4,cont_sim,38,0.01775
32,4,cont_sim,39,0.0474
32,4,cont_sim,40,0.0839
32,4,cont_sim,41,0.1201
32,4,cont_sim,42,0.14495
32,4,cont_sim,43,0.1448
32,4,cont_sim,44,0.11985
32,4,cont_sim,45,0.0942
32,4,cont_sim,46,0.07395
32,4,cont_sim,47,0.05415
32,4,cont_sim,48,0.03525
32,4,cont_sim,49,0.0247
32,4,cont_sim,50,0.0146
32,4,cont_sim,51,0.00885
32,4,cont_sim,52,0.00455
32,4,cont_sim,53,0.0024
32,4,cont_sim,54,0.0017
32,4,cont_sim,55,0.0004
32,4,cont_sim,56,0.00015
32,4,cont_sim,57,5e-05
32,5,predicted,32,3.4911427410514795e-09
32,5,predicted,33,4.6815733977825193e-07
32,5,predicted,34,1.6301678808045786e-05
32,5,predicted,35,0.0003010733571110088
32,5,predicted,36,0.0029796190011142473
32,5,predicted,37,0.016235466259511607
32,5,predicted,38,0.05138831792916084
32,5,predicted,39,0.10315160048648996
32,5,predicted,40,0.14710094528417844
32,5,predicted,41,0.16541786616257695
32,5,predicted,42,0.15652620655586705
32,5,predicted,43,0.12868458413926018
32,5,predicted,44,0.0936244559698087
32,5,predicted,45,0.061141267951879345
32,5,predicted,46,0.03625414236498645
32,5,predicted,47,0.01968268018470442
32,5,predicted,48,0.009835778840765157
32,5,predicted,49,0.004538093044153327
32,5,predicted,50,0.0019368695389955079
32,5,predicted,51,0.0007657327187505523
32,5,predicted,52,0.0002807249086357391
32,5,predicted,53,9.552324461901291e-05
32,5,predicted,54,3.0190869198213192e-05
32,5,predicted,55,8.86751349994564e-06
32,5,predicted,56,2.4210959195721734e-06
32,5,predicted,57,6.145216646751636e-07
32,5,predicted,58,1.4498655125334288e-07
32,5,predicted,59,3.17885512368068e-08
32,5,predicted,60,6.4745385188056305e-09
32,5,predicted,61,1.2244584107268021e-09
32,5,predicted,62,2.1486538996330988e-10
32,5,predicted,63,3.490427635591581e-11
32,5,predicted,64,5.2358889686589655e-12
32,5,predicted,65,6.987661193866043e-13
32,5,predicted,66,5.480778474477283e-14
32,5,fixed_actual,32,0.03225806451612903
32,5,fixed_actual,36,0.004032258064516129
32,5,fixed_actual,37,0.004032258064516129
32,5,fixed_actual,38,0.028225806451612902
32,5,fixed_actual,39,0.07661290322580645
32,5,fixed_actual,40,0.0967741935483871
32,5,fixed_actual,41,0.0846774193548387
32,5,fixed_actual,42,0.0846774193548387
32,5,fixed_actual,43,0.125
32,5,fixed_actual,44,0.07661290322580645
32,5,fixed_actual,45,0.06854838709677419
32,5,fixed_actual,46,0.06048387096774194
32,5,fixed_actual,47,0.016129032258064516
32,5,fixed_actual,48,0.024193548387096774
32,5,fixed_actual,49,0.028225806451612902
32,5,fixed_actual,50,0.008064516129032258
32,5,fixed_actual,51,0.012096774193548387
32,5,fixed_actual,52,0.008064516129032258
32,5,fixed_actual,53,0.008064516129032258
32,5,fixed_actual,54,0.012096774193548387
32,5,fixed_actual,55,0.004032258064516129
32,5,fixed_actual,56,0.016129032258064516
32,5,fixed_actual,57,0.004032258064516129
32,5,fixed_actual,58,0.004032258064516129
32,5,fixed_actual,59,0.008064516129032258
32,5,fixed_actual,60,0.004032258064516129
32,5,fixed_actual,61,0.008064516129032258
32,5,fixed_actual,63,0.016129032258064516
32,5,fixed_actual,64,0.07661290322580645
32,5,cont_sim,35,0.00015
32,5,cont_sim,36,0.0031
32,5,cont_sim,37,0.01695
32,5,cont_sim,38,0.0513
32,5,cont_sim,39,0.10465
32,5,cont_sim,40,0.1458
32,5,cont_sim,41,0.1657
32,5,cont_sim,42,0.1527
32,5,cont_sim,43,0.12965
32,5,cont_sim,44,0.09325
32,5,cont_sim,45,0.0609
32,5,cont_sim,46,0.03695
32,5,cont_sim,47,0.0212
32,5,cont_sim,48,0.00965
32,5,cont_sim,49,0.00505
32,5,cont_sim,50,0.0023
32,5,cont_sim,51,0.00045
32,5,cont_sim,52,0.0002
32,5,cont_sim,54,5e-05
32,6,predicted,32,0.0004791188093510334
32,6,predicted,33,0.01524799212052945
32,6,predicted,34,0.049283834487084684
32,6,predicted,35,0.08418399398069848
32,6,predicted,36,0.10737586527699688
32,6,predicted,37,0.11721086280132872
32,6,predicted,38,0.11662755897631441
32,6,predicted,39,0.10879503617728827
32,6,predicted,40,0.09631175883818457
32,6,predicted,41,0.08134348480252476
32,6,predicted,42,0.06568250673517663
32,6,predicted,43,0.0507134277096919
32,6,predicted,44,0.03739561665800306
32,6,predicted,45,0.026282769980158688
32,6,predicted,46,0.017565653809026163
32,6,predicted,47,0.011137663703130744
32,6,predicted,48,0.006685292199874741
32,6,predicted,49,0.003791186221306235
32,6,predicted,50,0.0020274073469850272
32,6,predicted,51,0.0010205248620195648
32,6,predicted,52,0.0004826428353518766
32,6,predicted,53,0.00021405683550609677
32,6,predicted,54,8.885452062807578e-05
32,6,predicted,55,3.4449291647223734e-05
32,6,predicted,56,1.2447666130315222e-05
32,6,predicted,57,4.182277929425427e-06
32,6,predicted,58,1.303539400142028e-06
32,6,predicted,59,3.7597430631494787e-07
32,6,predicted,60,1.0009956927543963e-07
32,6,predicted,61,2.453930895439685e-08
32,6,predicted,62,5.525711001258464e-09
32,6,predicted,63,1.1402052913527472e-09
32,6,predicted,64,2.1508940291286402e-10
32,6,predicted,65,3.6966933117771116e-11
32,6,predicted,66,5.7402688166928936e-12
32,6,predicted,67,7.770729782333358e-13
32,6,predicted,68,5.840014901431797e-14
